@RELATION DepthMaps 
@ATTRIBUTE dynamic_shape_context0 numeric
@ATTRIBUTE dynamic_shape_context1 numeric
@ATTRIBUTE dynamic_shape_context2 numeric
@ATTRIBUTE dynamic_shape_context3 numeric
@ATTRIBUTE dynamic_shape_context4 numeric
@ATTRIBUTE dynamic_shape_context5 numeric
@ATTRIBUTE dynamic_shape_context6 numeric
@ATTRIBUTE dynamic_shape_context7 numeric
@ATTRIBUTE dynamic_shape_context8 numeric
@ATTRIBUTE dynamic_shape_context9 numeric
@ATTRIBUTE dynamic_shape_context10 numeric
@ATTRIBUTE dynamic_shape_context11 numeric
@ATTRIBUTE dynamic_shape_context12 numeric
@ATTRIBUTE dynamic_shape_context13 numeric
@ATTRIBUTE dynamic_shape_context14 numeric
@ATTRIBUTE dynamic_shape_context15 numeric
@ATTRIBUTE dynamic_shape_context16 numeric
@ATTRIBUTE dynamic_shape_context17 numeric
@ATTRIBUTE dynamic_shape_context18 numeric
@ATTRIBUTE dynamic_shape_context19 numeric
@ATTRIBUTE dynamic_shape_context20 numeric
@ATTRIBUTE dynamic_shape_context21 numeric
@ATTRIBUTE dynamic_shape_context22 numeric
@ATTRIBUTE dynamic_shape_context23 numeric
@ATTRIBUTE dynamic_shape_context24 numeric
@ATTRIBUTE dynamic_shape_context25 numeric
@ATTRIBUTE dynamic_shape_context26 numeric
@ATTRIBUTE dynamic_shape_context27 numeric
@ATTRIBUTE dynamic_shape_context28 numeric
@ATTRIBUTE dynamic_shape_context29 numeric
@ATTRIBUTE dynamic_shape_context30 numeric
@ATTRIBUTE dynamic_shape_context31 numeric
@ATTRIBUTE dynamic_shape_context32 numeric
@ATTRIBUTE dynamic_shape_context33 numeric
@ATTRIBUTE dynamic_shape_context34 numeric
@ATTRIBUTE dynamic_shape_context35 numeric
@ATTRIBUTE dynamic_shape_context36 numeric
@ATTRIBUTE dynamic_shape_context37 numeric
@ATTRIBUTE dynamic_shape_context38 numeric
@ATTRIBUTE dynamic_shape_context39 numeric
@ATTRIBUTE dynamic_shape_context40 numeric
@ATTRIBUTE dynamic_shape_context41 numeric
@ATTRIBUTE dynamic_shape_context42 numeric
@ATTRIBUTE dynamic_shape_context43 numeric
@ATTRIBUTE dynamic_shape_context44 numeric
@ATTRIBUTE dynamic_shape_context45 numeric
@ATTRIBUTE dynamic_shape_context46 numeric
@ATTRIBUTE dynamic_shape_context47 numeric
@ATTRIBUTE dynamic_shape_context48 numeric
@ATTRIBUTE dynamic_shape_context49 numeric
@ATTRIBUTE class { A B C D E F G H I J K L M N O P Q R S T U V  } 

 @DATA 
-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,-0.138074,B
-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,-0.139333,B
-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,-0.137914,B
-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,-0.138469,B
-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,-0.138537,B
-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,-0.139292,B
-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,-0.138497,B
-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,-0.140815,B
-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,-0.138584,B
-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,-0.134774,B
-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,-0.135995,B
-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,-0.135898,B
-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,-0.136570,B
-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,-0.136595,B
-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,-0.137339,B
-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,-0.137703,B
-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,-0.136256,B
-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,-0.138236,B
-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,-0.138736,B
-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,-0.138165,B
-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,-0.126479,C
-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,-0.142388,C
-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,-0.138507,C
-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,-0.131820,C
-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,-0.128551,C
-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,-0.128679,C
-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,-0.128958,C
-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,-0.131686,C
-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,-0.132711,C
-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,-0.128787,C
-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,-0.128628,C
-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,-0.127862,C
-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,-0.125315,C
-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,-0.127369,C
-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,-0.126784,C
-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,-0.132077,C
-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,-0.128830,C
-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,-0.129509,C
-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,-0.126113,C
-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,-0.123476,C
-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,-0.124713,C
-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,-0.127837,C
